tweet_id,tweet_created_at,tweet_raw,tweet_retweet_count,tweet_favorite_count,Search_keyword,Date
1361632313885384709,2021-02-16 11:03:36,b'End of Mr Queen now focus on Royal Secret Agent \xe2\x98\x9d\xf0\x9f\x8f\xbb',0,0,Royal,2021-02-16 11:52
1361632305664585729,2021-02-16 11:03:34,b'LOOK AT ALL THESE PEEPS! GOOD JOB @pokesize! Thank you for including me \xf0\x9f\xa5\xb0. It would be fun to see a battle royal. https://t.co/uyZgpSJj1l',0,1,Royal,2021-02-16 11:52
1361632302774816771,2021-02-16 11:03:33,b'all Side Fuck B on defend Death? or royal always OVA always was mingle worst laundromat',0,0,Royal,2021-02-16 11:52
1361632299771658240,2021-02-16 11:03:32,b'Royal Interview never really go well do they? https://t.co/D0qqmLx2KV',0,57,Royal,2021-02-16 11:52
1361632281941708803,2021-02-16 11:03:28,b'Still got this Royal Honey',0,0,Royal,2021-02-16 11:52
1361632276539461632,2021-02-16 11:03:27,"b""@crazyzombienerd @RoyalDickie @RoyaNikkhah @Oprah Saying the hate the UK, is a lie, they both still support their charities over here. The left the UK to get away from liars and trolls, his title is his birthright, he is a Royal Prince. As for his wife she is entitled to carry her husband's name no matter where the live.""",0,0,Royal,2021-02-16 11:52
1361632268247326720,2021-02-16 11:03:25,b'Good \xf0\x9f\x91\x8d I hope without pay \xf0\x9f\x91\x8d\n\nhttps://t.co/Yk5Q47Tm36',0,1,Royal,2021-02-16 11:52
1361632178002624518,2021-02-16 11:03:03,b'if you see me writing a book with a character who is royal named Hisui and another character who seems suspiciously like Rufus................. no. No you didn\xe2\x80\x99t \xe2\x99\xa5\xef\xb8\x8f',0,0,Royal,2021-02-16 11:52
1361632171690254337,2021-02-16 11:03:02,"b""@msloobylou I've had royal obsessives suggest to me that not being interested in the royals is, in itself, a form of denial-based obsession...""",0,2,Royal,2021-02-16 11:52
1361632158310359044,2021-02-16 11:02:59,"b'Just posted a photo @ Royal Leamington Spa, Warwickshire, United Kingdom https://t.co/Ue7Pjr1Fsq'",0,0,Royal,2021-02-16 11:52
1361632153419870212,2021-02-16 11:02:57,"b'@MailOnline Pathetic! Let them stamp their feet in America. They\xe2\x80\x99re not royal, no decorum, style, just \xe2\x80\x98c list\xe2\x80\x99 celebrity\xe2\x80\x99s grabbing attention &amp; publicity in their \xe2\x80\x98private world\xe2\x80\x99 \xf0\x9f\x99\x84 https://t.co/oaqXO9tF7q'",0,0,Royal,2021-02-16 11:52
1361632081890181121,2021-02-16 11:02:40,"b'@JeremyVineOn5 I think it\xe2\x80\x99s hypocritical, they don\xe2\x80\x99t want to be royals but are happy to make money from their royal status.'",0,0,Royal,2021-02-16 11:52
1361632061036105728,2021-02-16 11:02:35,b'Scam email claiming to be Royal Mail saying I wasn\xe2\x80\x99t in and they couldn\xe2\x80\x99t deliver my parcel. Read the room! We\xe2\x80\x99re all at home! https://t.co/dHtr4Sgsq9',0,0,Royal,2021-02-16 11:52
1361632033445937153,2021-02-16 11:02:29,"b'Meghan and Harry announcing the good news of a pregnancy has really exposed those who pretended to have legitimate criticisms about royal protocol or concern for Harry - turns out some of them ARE just nasty, unpleasant and bitter. Good to know.'",2,16,Royal,2021-02-16 11:52
1361632026579726336,2021-02-16 11:02:27,"b'In sending your payment through Dragonpay, take note of \xe2\x80\x9cBenilde Hive (BHive).\xe2\x80\x9d\n\nCan\xe2\x80\x99t wait for you to be part of the Royal Family! \n\n#StrikeAPOSEwithBHive\n#BHiveSIWeek2\n\nCollateral by: Wallace Beltran'",1,1,Royal,2021-02-16 11:52
1361631997169307654,2021-02-16 11:02:20,"b'He looks royal, almost, something like a gem untouched.'",2,2,Royal,2021-02-16 11:52
1361631989569314817,2021-02-16 11:02:18,"b'Now Playing Igor Stravinsky, Royal Liverpool Philharmonic Orchestra - Petrushka (1911 versi... #igorstravinsky, @liverpoolphil'",0,1,Royal,2021-02-16 11:52
1361631983261151236,2021-02-16 11:02:17,"b'@LBC @mrjamesob Murdoch hounded Diana until her death. \n\nInteresting that the hounding was at its worse when the threat of brown skin in the family cropped up.\n\nMaybe he did not want to put his wife through what his.mum went through? \n\nAlso race , feminism and weirdo royal fetishism.'",0,1,Royal,2021-02-16 11:52
1361631982451621889,2021-02-16 11:02:17,"b""@LBC @mrjamesob So many folks are ANGRY that Meghan refuses to play by the Royal Wives play book (take all the abuse the media throws at you i.e. Fergie &amp; Camilla). It's literally eating them up!""",0,0,Royal,2021-02-16 11:52
1361631975753269249,2021-02-16 11:02:15,b'@bermicourt @DefencePhoto God I miss the Royal engineers \xf0\x9f\xa5\xb2',0,5,Royal,2021-02-16 11:52
1361631963069710336,2021-02-16 11:02:12,b'This just shows that they are cowards! They didn\xe2\x80\x99t want to share the news before doing the interview. \n\nWhy? Simple! Bc it puts them in the pressure instead of The Royal Family. \n\nThey wanted to caught BP of guards but didn\xe2\x80\x99t work well! It\xe2\x80\x99s going to be interesting \xf0\x9f\xa7\x90 https://t.co/rYVFjZJwvF',2,9,Royal,2021-02-16 11:52
1361631923483914244,2021-02-16 11:02:03,"b'https://t.co/MfnFyEmbfV\n\nFor most of the country he appears to have a mild mental deformity in hooking up with a black American divorcee pornstar, many lovers and two other husbands'",0,0,Royal,2021-02-16 11:52
1361631903565156356,2021-02-16 11:01:58,"b""She dares to exist, proudly, while being black. She had the audacity to accept Harry's proposal, then resist the palace's attempts to stop the wedding. She has a husband who LOVES and champions her. She committed the grave sin of having a royal child. She's unbowed and thriving\xf0\x9f\x91\x8d https://t.co/QMyCikH9rv""",0,1,Royal,2021-02-16 11:52
1361631900436074497,2021-02-16 11:01:57,"b'The Sundarbans is of universal importance for globally endangered species including the Royal Bengal Tiger, Ganges and Irawadi dolphins, estuarine crocodiles and the critically endangered endemic river terrapin (Batagur baska).\nDreamZ Holiday!! https://t.co/kTAKKG8bXE'",0,0,Royal,2021-02-16 11:52
1361631878638411778,2021-02-16 11:01:52,"b'@EtonOldBoys \xe2\x80\x9cWhat\xe2\x80\x99s that?\xe2\x80\x9d. \xe2\x80\x9cIt\xe2\x80\x99s a Royal Acorn. Grows to a mighty Oak, what, what ...\xe2\x80\x9d\xf0\x9f\x98\x82'",0,1,Royal,2021-02-16 11:52
1361631826377203712,2021-02-16 11:01:39,"b""it took my a while to start liking the new songs from P5 Royal but besides Throw Away Your Mask I'm now vibing to I Believe as well  \xf0\x9f\x94\xa5 the only one left is Take Over which I haven't listened to much because of my costumes that change battle bgm during game""",0,0,Royal,2021-02-16 11:52
1361631825349783552,2021-02-16 11:01:39,"b'@farshidnikan @AmirTaheri4 Exposure does not come in a bottle, its a result of a PR ""campaign"". Have not seen one from the Royal Office, U know of one?'",0,1,Royal,2021-02-16 11:52
1361631801719074824,2021-02-16 11:01:34,b'Very tempting to pay the small fee to get your delivery but you will end up paying big time...always wait for official comms through your amazon/ ebay account or for that official Royal mail failed delivery card in your letter box',0,0,Royal,2021-02-16 11:52
1361631794416730114,2021-02-16 11:01:32,b'@SmilarMedia @AnthonyDaytv Battle royal central',0,2,Royal,2021-02-16 11:52
1361631781741617152,2021-02-16 11:01:29,b'@Daily_Express I am no Royalist by a long way. But the Royal family is part of this country and plays a very important part in our world presence. You only have to see how the Queen has dedicated her whole life to this country. It makes me proud to be British',0,0,Royal,2021-02-16 11:52
1361631771712909314,2021-02-16 11:01:26,b'@LBC The problem is with this couple is they have left the UK and their royal positions so stop being involved with the press by writing articles and being photographed it is as simple as that withdraw from public life if ax you say they do not like being centre stage',0,0,Royal,2021-02-16 11:52
1361631761302769670,2021-02-16 11:01:24,"b""It's 11 and it's #rhymetime! Today you can sing with Ali. Join her now on the Royal Wootton Bassett Library Facebook page: https://t.co/1n1DaX7zGE\n#LibrariesFromHome https://t.co/1b2pQVJGSN""",0,0,Royal,2021-02-16 11:52
1361631759465648131,2021-02-16 11:01:24,"b""@MarcEasie @SealRoberta @SholaMos1 How many millions of dollars has the Royal family spent on Meghan? How many functions did Meghan attend before Catherine? People trusted Meghan &amp; she took photos of private places like Prince George's bedroom - a little child &amp; rummaged through palace private areas taking photos.""",0,0,Royal,2021-02-16 11:52
1361631748774375427,2021-02-16 11:01:21,"b'If you like Queens of the Stone Age, Royal Blood or similar.... this band are awesome...\n\nhttps://t.co/fNnVra78bu\n\n#KidKapichi from #Hastings'",0,1,Royal,2021-02-16 11:52
1361631736040456196,2021-02-16 11:01:18,b'@Royal_KinGz I need something else I don\xe2\x80\x99t care about to pop off so I can double up my bag',0,1,Royal,2021-02-16 11:52
1361631730545942533,2021-02-16 11:01:17,b'@nehpazojArchieH When are the Royal family not angry or disappointed or incandescent? Would be better if some of them if not all actually do some tangible work. Work that shows real benefit for the people of UK from the utterly archaic institution.',0,0,Royal,2021-02-16 11:52
1361631685822062600,2021-02-16 11:01:06,"b""Grants are available for businesses affected by the pandemic. Look at our grant guides and apply now for those you're eligible for: https://t.co/xNUC0u9MiA More details: https://t.co/OejDC7JTzO\xe2\x80\xa6 Questions? Email business.grants@crawley.gov.uk \n@CrawleyTCBID @manor_royal https://t.co/JFewzN1lcN""",0,1,Royal,2021-02-16 11:52
1361631666788331520,2021-02-16 11:01:01,b'he looks like he belongs to the royal family https://t.co/zBA5QP7b7g',0,0,Royal,2021-02-16 11:52
1361631660119379968,2021-02-16 11:01:00,"b""He's due back before the courts in April \n\nhttps://t.co/Bcwpk8vXs8""",0,0,Royal,2021-02-16 11:52
1361631650740846594,2021-02-16 11:00:58,b'Only 47 per cent of RBS customers said that they would recommend the personal current account provider to family and friends in a survey commissioned by the Competition and Markets Authority. https://t.co/N9HIrMUwWD',0,1,Royal,2021-02-16 11:52
1361631643660869634,2021-02-16 11:00:56,b'1 in 3 people experienced a delay in sending or receiving letters in January\n \n\xe2\x9c\x89\xef\xb8\x8f Almost 1 in 20 received no letters at all\n \nLetter delivery is vital for accessing key services \xe2\x80\x94 @RoyalMail must act now \xe2\xa4\xb5\xef\xb8\x8f https://t.co/2J2GzvMwJV',0,0,Royal,2021-02-16 11:52
1361631636752850946,2021-02-16 11:00:54,b'@things_royal What privacy?\n\nSplash the \xf0\x9f\x92\xb0\xf0\x9f\x92\xb0\xf0\x9f\x92\xb0\n\nBla-Bla-Bla.  \xf0\x9f\xa4\xa5\xf0\x9f\xa4\xa5\xf0\x9f\xa4\xa5',0,1,Royal,2021-02-16 11:52
1361631633066057730,2021-02-16 11:00:53,"b""William Burke's love Helen M'Dougal was described as morose, wicked and jealous...a perfect match for a serial killer. \xf0\x9f\x98\xae\n\nEpisode 4 of @tenfoldmore on @ExactlyRight is up NOW on @Stitcher, y'all.\n\n(Lib. of the Royal College of Physicians of Edinburgh) https://t.co/E8yHPw9Du5""",0,0,Royal,2021-02-16 11:52
1361631632508215297,2021-02-16 11:00:53,"b""William Burke's love Helen M'Dougal was described as morose, wicked and jealous...a perfect match for a serial killer. \xf0\x9f\x98\xae\n\nEpisode 4 of @tenfoldmore on @ExactlyRight is up NOW on @Stitcher, y'all.\n\n(Lib. of the Royal College of Physicians of Edinburgh) https://t.co/l3o2SEc1Cw""",0,4,Royal,2021-02-16 11:52
1361631627751919619,2021-02-16 11:00:52,"b'Vintage Royal Victoria Heirloom Treasures Dresden Spray Cake Plate Featuring Decorative Flowers For Sensitive Taste, Floral Round Cake Plate https://t.co/azEEQBfumM #Collectibles #HeirloomTreasures https://t.co/7EFs6x8EqV'",1,1,Royal,2021-02-16 11:52
1361631615412301824,2021-02-16 11:00:49,"b""@wtfyouonabout01 @Femi_Sorry @GimmeCake Last I checked someone supposedly being arrogant is not worse than a pedo or an adulterer, we are STILL paying for the pedo and a shitload of adulterers, it wouldn't surprise me at all if we are also paying for the lifestyle of certain royal's mistresses and even love children \xf0\x9f\x91\x80""",0,0,Royal,2021-02-16 11:52
1361631604721020931,2021-02-16 11:00:47,"b""Our teams continue to work hard to bring enjoyable and engaging sessions to the people we support, even during the lockdown. We're offering sessions to over 75 people every week in the Royal Borough, enabling customers to engage with each and maintain relationships. https://t.co/2cp9hM0L26""",0,0,Royal,2021-02-16 11:52
1361631581459390467,2021-02-16 11:00:41,"b""Orders usually posted within 1 - 2 working days but still Royal Mail postal delays in some parts of UK so I've extended eBay delivery estimate times to 10 working days. \n\nhttps://t.co/DBgSC1zjEI\n\n#sbutd https://t.co/QSs1Dv1rnF""",6,0,Royal,2021-02-16 11:52
1361631573884489729,2021-02-16 11:00:39,"b""People are miffed because the Royal franchise has relocated. Ask any US sports fan about 'their team' upping sticks, the owners abandoning their 'home' town. The contrast in the media treatment between W&amp;K / H&amp;M is genuinely disturbing (but given their track record, unsurprising) https://t.co/euRsTbkhZT""",0,0,Royal,2021-02-16 11:52
1361631535745683456,2021-02-16 11:00:30,"b""I don't think we are far from the royal family's highly paid lawyers, coming crashing down and tying up the Duke &amp; Duchess of Netflix in red tape on what they can say and do! And it will all end on in tears for them. \n@Iromg @talkRADIO""",0,1,Royal,2021-02-16 11:52
1361631509283811332,2021-02-16 11:00:24,"b'@LBC @mrjamesob Just compare the two.\nKate is a classic English Princess. Trained from a teenager to be a Princess and integral part of the Royal family. 100% support of the Queen, performs purely Royal duties and charity work.\nMeghan is an American divorcee, taken a Prince away from his family.'",0,0,Royal,2021-02-16 11:52
1361631502719664128,2021-02-16 11:00:22,"b'Stump-work is a 3D textile technique incorporating wires, beads and other embellishments. Pieces like these would be made by wealthy young girls in the 17th century to showcase their embroidery skills and often featured royal figures and oversized animals! #ArchivesUnwrapped https://t.co/MfJo3jahp3'",0,4,Royal,2021-02-16 11:52
1361631496751222787,2021-02-16 11:00:21,b'@Tra_Royal Lmao she crazy',0,0,Royal,2021-02-16 11:52
1361631483912413184,2021-02-16 11:00:18,"b'The Queen at her stage in life has to endure the grandson she and her husband adored, sitting with his saintly wife in an Oprah Winfrey extravaganza talking about their wretched lot and how they were put upon by the Royal Family. How awful must it have been for the actress when&gt; https://t.co/6Dl32cmNEm'",0,3,Royal,2021-02-16 11:52
1361631482335354884,2021-02-16 11:00:17,"b""@danythebadbitch @tuulalbck1 @ArchieStannumb1 I've just read the headlines posted, I see no difference to the treatment the press awarded Sarah Ferguson &amp; Lady Diana Spencer... one in favour one out of favour &amp; it is usually the lower Royal that gets the worse treatment.""",0,0,Royal,2021-02-16 11:52
1361631481618067458,2021-02-16 11:00:17,"b'@firewhisky7 @GindependentL @SholaMos1 The life they wanted to lead was private and away from the glare and yet they go on Oprah? I mean seriously! What they (or she) wanted was to be away from Royal duty where she could spout on about all her opinions. It\xe2\x80\x99s Harry I feel sorry for, and the Queen #Selfish'",0,0,Royal,2021-02-16 11:52
1361631460596330496,2021-02-16 11:00:12,"b'A huge welcome to Dr Omar Taso who is joining us for a year as a Clinical Research Fellow from The Royal Medical Services, Amman, Jordan! #fetalmedicinefamily #FetalMedicineResearch @TeamOUHMat @OUH_Research https://t.co/QYQD8xUJs5'",1,5,Royal,2021-02-16 11:52
1361631426211438592,2021-02-16 11:00:04,"b'Winfrey knows the couple well. She attended their wedding in 2018 and lives near them in Montecito, California. https://t.co/9fBqJYDSeA'",0,0,Royal,2021-02-16 11:52
1361631415423623171,2021-02-16 11:00:01,"b""This is a great interview with our sister organisation @RoyalVolService: https://t.co/3AokSyf49y \n\nWe're so proud they're @LondonBookFair's 2021 Charity of the Year! So very well deserved!\n\nWhy not grab a cuppa and have a read \xe2\x98\x95 #CharityTuesday https://t.co/CTmrXBrBQd""",0,1,Royal,2021-02-16 11:52
1361631414404345864,2021-02-16 11:00:01,"b""Our Curator of Fashion and Textiles, @beatricebehlen has been dissecting Queen Victoria's fashion choices in two stereoscopic photographs #VictorianVogue. Read as she gives us an insight into the Queen's life through her clothes: https://t.co/4Z7FGEzez1 https://t.co/cwFcC5MkMl""",4,13,Royal,2021-02-16 11:52
1361631412458258434,2021-02-16 11:00:01,b'ORGANISERS of the @HenleyFestival say they are working \xe2\x80\x9ctirelessly\xe2\x80\x9d to stage the event this summer. The pledge comes in light of #Henley Royal Regatta\xe2\x80\x99s decision to postpone until August. Full story &gt; https://t.co/3F9brWbuLz https://t.co/riMi8l57Q5',0,0,Royal,2021-02-16 11:52
1361631412110114816,2021-02-16 11:00:01,b'#Royals: Meghan Markle and Prince Harry are set to open up as they take part in an interview with TV icon Oprah Winfrey\nhttps://t.co/siwOZfOsbQ',1,1,Royal,2021-02-16 11:52
1361631409211908098,2021-02-16 11:00:00,b'Will you be getting one?\n\nhttps://t.co/SBb8Tm4Sa8',0,0,Royal,2021-02-16 11:52
1361631403432173568,2021-02-16 10:59:59,"b""@MiccheGa @JimMFelton It's a weird turnaround: the folk who'd normally be fawning if there was a royal baby - or any royal news at all, really - are up in arms, while I'm opposed to monarchy and defending them.\n\nOut on a limb here, but I wonder whether the blind adherence to tradition is the problem.""",0,0,Royal,2021-02-16 11:52
1361631391977455616,2021-02-16 10:59:56,"b""Do people actually fall for this low grade scamming?\n\nActual Royal Mail https://t.co/rre3G3vxzA\n\nScam text message https://t.co/plDzqH0gYh\n\nIf you get one like this, don't reply, just report it and block the number. https://t.co/784USBTaHC""",0,0,Royal,2021-02-16 11:52
1361631379407200256,2021-02-16 10:59:53,"b'@hrrysgreysuit No. It\xe2\x80\x99s not just Oprah. They should have lost them when they left the royal family! I mean 1 + 1 = 2. It doesn\xe2\x80\x99t make sense to me or anyone else that they would be allowed, nor want to keep the titles. So why are they clasping onto them so tightly? #MEGXIT'",0,7,Royal,2021-02-16 11:52
1361631339041193984,2021-02-16 10:59:43,b'@MickleDJ @HarryJHartMusic Best part is how Harry described them: \xe2\x80\x98As if Royal Blood were angrier and filthier!\xe2\x80\x99 \xf0\x9f\xa4\xa3',0,1,Royal,2021-02-16 11:52
1361631336340070406,2021-02-16 10:59:43,b'@nelldawgie I really hate twitter some days lmao',0,0,Royal,2021-02-16 11:52
1361631320141680645,2021-02-16 10:59:39,b'@Royal_KinGz Bro I\xe2\x80\x99m so numb to the numbers now \xf0\x9f\x99\x83\xf0\x9f\xa4\xa3',0,3,Royal,2021-02-16 11:52
1361631283172888579,2021-02-16 10:59:30,b'@Royal_Matcher Happy 40th Wedding Anniversary to Grand Duke and Maria Teresa of Luxembourg',0,0,Royal,2021-02-16 11:52
1361631277535752193,2021-02-16 10:59:29,b'@irfanrayeen_786 @akeelkhan2411 @Zarmeena_khan_ @FaizAhmadFaiz_ @_Royal_king_786 @Jawed369Alam @mdnazlekuresh @msmlucknow @Habibshaikh92 @JaseemAhamad @PriyankaVarun14 @imSikandarShah 100% Follow Back\n\n@Sadakat_pathan \n\n100% Follow Back',0,1,Royal,2021-02-16 11:52
1361631238453403649,2021-02-16 10:59:19,"b""I think Meghan Markle was beautiful a addition to the Royal family. \nTo me it represented real progress to 'our monarchy' and I personally was disgusted with how our media attacked her. I completely understand why they left the country. I would of done too.\n@mrjamesob @LBC""",0,3,Royal,2021-02-16 11:52
1361631230962380801,2021-02-16 10:59:18,"b'In Watch Dogs: Legion - the monarchy seems to have been abolished... by the far-right, pro-brexit, extremists. Let that sink in.\n\nIt\'s not explained or developed beyond ""the royal family aren\'t about anymore."" And we see PROTEST SIGNS LITTERING LONDON FROM ANARCHISTS BEGGING 2/3'",0,0,Royal,2021-02-16 11:52
1361631205200920577,2021-02-16 10:59:11,"b'Normally the press office of Prince Charles might announce  the news of a Royal pregnancy for one of his sons, am I wrong.'",0,1,Royal,2021-02-16 11:52
1361631147336294401,2021-02-16 10:58:58,b'@Rysehn let me guess he got carried in winter royal or frosty frenzy',0,1,Royal,2021-02-16 11:52
1361631146707197954,2021-02-16 10:58:57,b'@theroyaleditor @chrisshipitv @katienicholl @Oprah @BBCBreakfast @BBCFrediani @itvnews @ITV I discussed this issue last year in this piece... https://t.co/kYXhPFawQi',1,6,Royal,2021-02-16 11:52
1361631146400907265,2021-02-16 10:58:57,"b'THE HONG KONG KNIFE""ROYAL STRAIGHT FLASHBACK AGAIN""~TV EYE https://t.co/DrGcHpOh6V @YouTube\xe3\x82\x88\xe3\x82\x8a'",1,11,Royal,2021-02-16 11:52
1361631143729258496,2021-02-16 10:58:57,"b""@nettyroyal Diana Meghan. I doubt there'll be any traditional royal names.""",0,1,Royal,2021-02-16 11:52
1361631117477113860,2021-02-16 10:58:50,"b'@icod No, but I did steal some seeds from the huge bushes in Woolwhich near the Royal Arsenal.'",0,0,Royal,2021-02-16 11:52
1361631114843070465,2021-02-16 10:58:50,b'Will Oprah interview be final act that severs royal ties for Sussexes? https://t.co/l7I7ltVUuj',0,0,Royal,2021-02-16 11:52
1361631098216849409,2021-02-16 10:58:46,"b'@celticwitch1995 Ceilidh, giant ceilidh up the Royal Mile'",0,1,Royal,2021-02-16 11:52
1361631094534144003,2021-02-16 10:58:45,b'Royal revelations: The confessional interviews that left viewers glued to the\xc2\xa0screen https://t.co/zFOBISvoLT',0,1,Royal,2021-02-16 11:52
1361631071704612866,2021-02-16 10:58:40,b'Makes me so angry that Piers Morgan spends more time ripping a successful self made woman down opposed to a nonse in the royal family! All because he got snubbed by her! So boring and hateful!',0,0,Royal,2021-02-16 11:52
1361631032714399744,2021-02-16 10:58:30,b'@crazytinny007 please follow back sharply \xf0\x9f\x99\x8f',1,0,Royal,2021-02-16 11:52
1361631031275626497,2021-02-16 10:58:30,b'ROYAL PRIDE!! https://t.co/gkE9Iw26DJ',0,4,Royal,2021-02-16 11:52
1361631014573928450,2021-02-16 10:58:26,b'@_Royal_king_786 @ErfanNazmul @Rayeen_786 @saniya433 @TereBajjo @7860SM @to_arti @0Ain_ @fir0i @z_r2m @34Vv0 @ho88_sh @Kate3WL @786moins @501Azeem @UbaidKhaan @HealthBnFit1 @irfanrayeen_786 @iamnafees0 follow',0,0,Royal,2021-02-16 11:52
1361631009087909890,2021-02-16 10:58:25,b'Sexual Health Advisor vacancy at Cardiff Royal Infirmary. Great job working with a fantastic team. Closes on Thursday. Please share. \xe2\x81\xa6@BASHH_UK\xe2\x81\xa9 \xe2\x81\xa6@ssha_info\xe2\x81\xa9  https://t.co/spcUjNXUF2',0,0,Royal,2021-02-16 11:52
1361631002469273607,2021-02-16 10:58:23,b'@oncor @ERCOT_ISO 27 hours and counting with no power you Royal dumb fucks! You\xe2\x80\x99re going to kill people. I hope you get sued till you\xe2\x80\x99re ass is dissolved!',0,0,Royal,2021-02-16 11:52
1361630941718990853,2021-02-16 10:58:09,"b'2/2 Also the use of the words ""intelligent"" &amp; ""articulate"" by that Royal correspondent, when ref. to Meghan...Does he ever use these words when speaking about White People? General advice: Using these words, when talking about Black people &amp; POC reeks of -isms.\xf0\x9f\x98\x92 https://t.co/sD0auxSUqo'",0,1,Royal,2021-02-16 11:52
1361630938589978624,2021-02-16 10:58:08,"b'the only members of the royal family i will ever give my attention to are Diana, Harry and Meghan'",0,2,Royal,2021-02-16 11:52
1361630936744554504,2021-02-16 10:58:07,b'@JordonLee But would they shine without past Royal titles?',0,0,Royal,2021-02-16 11:52
1361630936186707968,2021-02-16 10:58:07,"b""@darrengrimes_ They're hardly D list as it is, but imagine how famous they'd become if their Royal titles were stripped from them. To be honest I'd like to see more Royals making their own way in the world.""",1,2,Royal,2021-02-16 11:52
1361630934085296128,2021-02-16 10:58:07,"b""@NikkiHaley Isn't historical revisionism great? It was France that liberated America from Britain (who were aided by German mercs). It wasn't the US Navy that wiped out the Royal Navy in the Chesapeake.""",0,0,Royal,2021-02-16 11:52
1361630921200267270,2021-02-16 10:58:04,"b'Oprah Will Interview Meghan Markle and Prince Harry in a Primetime Special: Lady O is sitting down with the couple to discuss their marriage, royal life, and much more. https://t.co/qcOUdDcCMf https://t.co/CGahvHwqS7'",0,0,Royal,2021-02-16 11:52
1361630876891820036,2021-02-16 10:57:53,b'@FreihandDenker @oilookitsian Racism directed at the Royal Family? I haven\xe2\x80\x99t seen any but all forms of discrimination are abominable',0,0,Royal,2021-02-16 11:52
1361630839667183623,2021-02-16 10:57:44,b'@AdamPrint3 @Julieka58781411 @duskydharsh @shelbyraelynn @Success4Sussexs @ETCanada @Oprah Aren\xe2\x80\x99t Megan and Harry still part of the royal family and therefore part of a group of people that should count their blessings?',0,0,Royal,2021-02-16 11:52
1361630832113442817,2021-02-16 10:57:42,"b'@theluthier63 haha, not difficult as far too big for the Dane, but trying to place it from the flood plain now.....mmmmmm Vale Royal way ?'",0,1,Royal,2021-02-16 11:52
1361630831572377607,2021-02-16 10:57:42,b'@Frenchgreguk @LBC @mrjamesob Brits are angry that Meghan is not playing from the Royal wives play book. She had the temerity to stick up two fingers to the British press',0,0,Royal,2021-02-16 11:52
1361630820620922880,2021-02-16 10:57:40,"b'@DarrenK73 i\xe2\x80\x99d love that!!! for starters, we plot the overthrow of the Thai royal family'",0,0,Royal,2021-02-16 11:52
1361630814807687168,2021-02-16 10:57:38,"b""@greygossling @SpinningHugo @APHClarkson After blue passports, a new Royal Yacht Britannia, Champagne in Churchill\xe2\x80\x99s pint bottles, Imperial Trade Preference/Commonwealth 2.0 proposals and backlash against renaming 'Empire' honours, I think if we are rejecting Empire sentiment totally we need some precision""",0,0,Royal,2021-02-16 11:52
1361630809682292739,2021-02-16 10:57:37,b'Who wants a geoguessr battle royal stream tonight?!?',0,3,Royal,2021-02-16 11:52
1361630801138491393,2021-02-16 10:57:35,b'I intend to live in the moment cause you never know when your last day will be.',0,0,Royal,2021-02-16 11:52
1361630798110224386,2021-02-16 10:57:34,"b'@cadimamartins @RoyalReporter Harry will always be a royal by birth and whilst married to Harry, Meghan will always be a Duchess  - just deal with it'",0,0,Royal,2021-02-16 11:52
1361630797191647235,2021-02-16 10:57:34,b'@Ryxxxxn @BeesWax2017 @LBC @mrjamesob She didn\xe2\x80\x99t dislike them. The opposite I\xe2\x80\x99d say.\nShe was disappointed they moved abroad.\nShe married into our dysfunctional Royal Family which came with rules H&amp;M didn\xe2\x80\x99t want to live by.\n\nThey\xe2\x80\x99ve done the right thing to move away and give up all their royal privileges.',0,1,Royal,2021-02-16 11:52
1361630759568744456,2021-02-16 10:57:25,b'Pancake Day memes: Twitter users post hilarious photos and videos for Shrove Tuesday https://t.co/l7KvtS5CMM',1,2,Royal,2021-02-16 11:52
1361630752656490496,2021-02-16 10:57:23,b'@LBC @mrjamesob These young people just want a modicum of control over what is said about them  in the media and to be happy. Noone should begrudge other peoples happiness. Neither chose a life as a royal and so I say good on them for stepping back and taking back control.',1,0,Royal,2021-02-16 11:52
1361630751905644546,2021-02-16 10:57:23,"b""@carstendog @FooeyFromPerth Well considering,\nScomo told all other states to isolate aged-care from the public during a cov19 outbreak in their states,\nAfter 800 died when he forced aged-care to stay open in VICTORIA.\nIt's all in the ROYAL COMMISSIONS FINDINGS.\n#springst #AUSPOL https://t.co/5M4yWc8ACS""",0,0,Royal,2021-02-16 11:52
1361630725209026560,2021-02-16 10:57:17,"b'At every level from top to bottom from Universities, Post grad organisations,  Royal Colleges, BMA &amp; GMC there is a failure to organise safe and effective training. Too many people in Ivory Towers creating these ridiculous systems. Go back to basics. https://t.co/PMc09tAXaC'",0,0,Royal,2021-02-16 11:52
1361630694414438400,2021-02-16 10:57:10,"b'Domino wins the Royal Rumble, throwing Hollywood Blonds out last after betraying Team B.A.D via with a small dildo'",0,0,Royal,2021-02-16 11:52
1361630691625218053,2021-02-16 10:57:09,b'@VAS6323 I wouldn\xe2\x80\x99t put anything past the \xe2\x80\x98establishment\xe2\x80\x99 in this country and I feel that those at the very top in Royal Circles would have done anything to prevent the future King of this country from the possibility of having a Muslim half brother or sister. Diana\xe2\x80\x99s death holds secrets',0,1,Royal,2021-02-16 11:52
1361630689330925570,2021-02-16 10:57:08,b'Tories will say people on benefits are scum then bum off the royal family \xf0\x9f\xa4\x94',0,0,Royal,2021-02-16 11:52
